Número de comprobante,Aciertos,Acreditado,Detalles
7311,82,,
7316,41,,
7317,77,,
7318,101,,
7342,49,,
7359,92,,
7376,36,,
7406,93,,
7410,,N,
7418,85,,
7422,,N,
7424,35,,
7425,49,,
7430,,N,
7434,40,,
7439,97,,
7445,34,,
7446,,N,
7465,78,,
7466,,N,
7471,48,,
7475,98,,
7480,,N,
7483,33,,
7493,,N,
7496,105,,
7508,103,,
7523,39,,
7536,99,,
7542,50,,
7548,84,,
7555,61,,
7556,114,S,
7565,34,,
7566,,N,
7573,96,,
7580,81,,
7591,57,,
7594,84,,
7599,97,,
7610,87,,
7627,52,,
7632,85,,
7636,81,,
7639,55,,
7641,50,,
7652,55,,
7653,42,,
7663,90,,
7664,110,S,Cita para entregar documentación.
7665,104,,
7688,55,,
7690,36,,
7692,80,,
7693,40,,
7701,37,,
7708,66,,
7712,69,,
7713,32,,
7718,,N,
7720,86,,
7727,97,,
7739,36,,
7740,,N,
7771,92,,
7774,67,,
7779,68,,
7783,54,,
7790,63,,
7802,47,,
7807,45,,
7822,93,,
7828,83,,
7849,47,,
7855,100,,
7864,62,,
7870,79,,
7881,,N,
7887,74,,
7907,32,,
7915,48,,
7921,56,,
7942,58,,
7947,32,,
7958,97,,
8002,67,,
8021,42,,
8028,62,,
8034,63,,
8035,49,,
8045,100,,
8046,40,,
8047,45,,
8050,68,,
8057,57,,
8059,65,,
8061,63,,
8070,103,,
8071,113,S,Cita para entregar documentación.
8077,83,,
8086,53,,
8089,56,,
8095,36,,
8110,,N,
8124,,N,
8139,86,,
8148,32,,
8150,93,,
8158,60,,
8184,35,,
8192,84,,
8201,116,S,
8222,89,,
8225,35,,
8234,40,,
8237,33,,
8238,89,,
8242,47,,
8246,,N,
8252,63,,
8255,59,,
8256,48,,
8259,43,,
8261,106,,
8272,98,,
8283,,N,
8291,,N,
8302,102,,
8303,62,,
8319,74,,
8335,94,,
8338,98,,
8361,70,,
8362,56,,
8363,112,S,Cita para entregar documentación.
8372,40,,
8389,38,,
8390,,N,
8391,41,,
8400,82,,
8411,,N,
8412,63,,
8416,87,,
8426,59,,
8429,89,,
8433,43,,
8439,92,,
8442,86,,
8454,,N,
8455,,N,
8461,,N,
8464,,N,
8478,35,,
8505,40,,
8529,95,,
8537,89,,
8558,83,,
8566,48,,
8573,,N,
8582,102,,
